¶ÏÃæ,date_beijing,¾­¶È,Î³¶È,point_id,is_train,date_gmt,time_gmt,time_beijing,station_B1,station_B2,station_B3,station_B4,station_B5,station_B6,station_B7,station_B8,station_B8A,station_B9,station_B11,station_B12,veg_B1,veg_B2,veg_B3,veg_B4,veg_B5,veg_B6,veg_B7,veg_B8,veg_B8A,veg_B9,veg_B11,veg_B12,anomaly_B1,anomaly_B2,anomaly_B3,anomaly_B4,anomaly_B5,anomaly_B6,anomaly_B7,anomaly_B8,anomaly_B8A,anomaly_B9,anomaly_B11,anomaly_B12,veg_corrected_B1,veg_corrected_B2,veg_corrected_B3,veg_corrected_B4,veg_corrected_B5,veg_corrected_B6,veg_corrected_B7,veg_corrected_B8,veg_corrected_B8A,veg_corrected_B9,veg_corrected_B11,veg_corrected_B12,Ë®ÎÂ_avg,pH_avg,ÈÜ½âÑõ_avg,¸ßÃÌËáÑÎÖ¸Êý_avg,°±µª_avg,×ÜÁ×_avg,×Üµª_avg,µçµ¼ÂÊ_avg,×Ç¶È_avg
ÐÂÊ®Û×¸Û´óÇÅ,2025-05-07,120.24733,31.954379,point_23,1,2025-05-07,02:49,10:49,0.0201,0.0457,0.0989,0.1007,0.0827,0.0313,0.0448,0.0596,0.0491,0.1249,0.0671,0.0401,0.0294456331202497,0.0333525590042677,0.0900567779867785,0.0923619916828267,0.1687596664398789,0.2983492190370855,0.3352446202151696,0.3501690103437115,0.350115191393217,0.327004607917687,0.2090640946251269,0.1450505331941075,-0.042277014925373134,-0.031164179104477614,-0.005953432835820893,0.005682686567164183,-0.004653134328358219,-0.016326268656716415,-0.0033594029850746235,0.013003880597014926,0.013435029940119754,-0.004946567164179114,0.035881492537313445,0.016767761194029847,-0.009345633120249702,0.012347440995732296,0.008843222013221505,0.008338008317173295,-0.08605966643987892,-0.2670492190370855,-0.2904446202151696,-0.2905690103437115,-0.30101519139321703,-0.20210460791768697,-0.14196409462512688,-0.10495053319410749,22.4,8.115,6.5169999999999995,2.2039999999999997,0.16155,0.098,2.4465,506.20000000000005,87.05
ÐÂÊ®Û×¸Û´óÇÅ,2025-05-12,120.24733,31.954379,point_23,1,2025-05-12,02:48,10:48,0.0471,0.0674,0.0998,0.092,0.0677,0.0311,0.0295,0.0349,0.0,0.1536,0.0241,0.0188,0.0519367313909866,0.0562707618409211,0.0912822192676756,0.0907776777017743,0.1489552687423385,0.2653826425743564,0.310161135039646,0.3247043612068869,0.3242442209194238,0.3077934107852468,0.2072527826025766,0.1522034023783688,-0.01527701492537313,-0.00946417910447761,-0.005053432835820895,-0.0030173134328358164,-0.01965313432835822,-0.016526268656716418,-0.018659402985074625,-0.011696119402985074,-0.035664970059880244,0.023753432835820876,-0.007118507462686566,-0.004532238805970149,-0.004836731390986594,0.011129238159078902,0.008517780732324398,0.001222322298225692,-0.0812552687423385,-0.2342826425743564,-0.28066113503964596,-0.2898043612068869,-0.3242442209194238,-0.15419341078524681,-0.18315278260257659,-0.13340340237836879,22.5,8.08,6.2935,2.5225,0.297,0.1159,2.762,483.25,113.415
ÐÂÊ®Û×¸Û´óÇÅ,2025-05-12,120.24733,31.954379,point_23,1,2025-05-12,02:48,10:48,0.0419,0.0634,0.0995,0.0892,0.0782,0.0125,0.0146,0.0253,0.0136,0.1389,0.0207,0.0282,0.0462400897934533,0.0517654859142887,0.089962093919295,0.0893617395480494,0.1499734017820436,0.2702179968928848,0.3157708622427258,0.3315538178590013,0.3312010623860754,0.3111637795476129,0.2102529432096431,0.1542565651457323,-0.020477014925373134,-0.013464179104477614,-0.00535343283582089,-0.005817313432835813,-0.009153134328358209,-0.03512626865671642,-0.03355940298507462,-0.021296119402985075,-0.022064970059880243,0.009053432835820885,-0.010518507462686566,0.0048677611940298494,-0.004340089793453301,0.011634514085711298,0.009537906080705011,-0.0001617395480493916,-0.0717734017820436,-0.25771799689288477,-0.3011708622427258,-0.3062538178590013,-0.3176010623860754,-0.17226377954761288,-0.1895529432096431,-0.1260565651457323,22.5,8.08,6.2935,2.5225,0.297,0.1159,2.762,483.25,113.415
ÐÂÊ®Û×¸Û´óÇÅ,2025-06-16,120.24733,31.954379,point_23,1,2025-06-16,02:49,10:49,0.0511,0.0715,0.1132,0.0904,0.051,0.0151,0.0184,0.0476,0.011,0.1278,0.0421,0.0364,0.0534243343937604,0.0474093368195334,0.0787513078806147,0.0741807278800965,0.1261019991333878,0.2156623279275005,0.2373629364077078,0.2435050741249624,0.2471737649851677,0.2342734613005846,0.172695993955936,0.1185957873022808,-0.011277014925373134,-0.005364179104477618,0.0083465671641791,-0.004617313432835821,-0.03635313432835822,-0.032526268656716414,-0.029759402985074623,0.0010038805970149292,-0.024664970059880244,-0.002046567164179114,0.010881492537313433,0.013067761194029852,-0.0023243343937604036,0.02409066318046659,0.034448692119385296,0.016219272119903497,-0.0751019991333878,-0.2005623279275005,-0.2189629364077078,-0.1959050741249624,-0.23617376498516768,-0.1064734613005846,-0.130595993955936,-0.0821957873022808,26.133333333333336,8.126666666666665,6.237333333333333,2.435,0.04416666666666667,0.09316666666666666,1.8676666666666666,322.8333333333333,67.20666666666666
ÐÂÊ®Û×¸Û´óÇÅ,2025-06-16,120.24733,31.954379,point_23,1,2025-06-16,02:49,10:49,0.0513,0.0731,0.1138,0.0903,0.0712,0.042,0.0412,0.0451,0.0338,0.1121,0.0372,0.0294,0.0536140558771416,0.0474420599374937,0.0785478186521522,0.0738307735407654,0.1261097757710484,0.2162882126081939,0.2381698253248101,0.2442233037296299,0.2486854238447464,0.2317670092740489,0.1730993698449721,0.1190854896981296,-0.011077014925373135,-0.0037641791044776135,0.008946567164179103,-0.00471731343283581,-0.016153134328358215,-0.005626268656716414,-0.0069594029850746225,-0.001496119402985073,-0.0018649700598802471,-0.017746567164179106,0.005981492537313431,0.006067761194029849,-0.0023140558771416048,0.025657940062506296,0.0352521813478478,0.016469226459234612,-0.0549097757710484,-0.17428821260819388,-0.1969698253248101,-0.19912330372962989,-0.2148854238447464,-0.11966700927404889,-0.13589936984497208,-0.0896854896981296,26.133333333333336,8.126666666666665,6.237333333333333,2.435,0.04416666666666667,0.09316666666666666,1.8676666666666666,322.8333333333333,67.20666666666666
ÐÂÊ®Û×¸Û´óÇÅ,2025-07-01,120.24733,31.954379,point_23,1,2025-07-01,02:48,10:48,0.0318,0.0518,0.0904,0.0637,0.0609,0.0064,0.0123,0.0056,0.0,0.1493,0.0195,0.0063,0.0473134224882137,0.045323956639767,0.0773221963802279,0.0676622845968957,0.1235911535199635,0.2347677823988858,0.2745345367143548,0.266268112007762,0.2824653758837408,0.2596808223185947,0.185969252676683,0.1312525792820452,-0.030577014925373132,-0.025064179104477613,-0.0144534328358209,-0.03131731343283581,-0.026453134328358212,-0.041226268656716414,-0.035859402985074625,-0.04099611940298507,-0.035664970059880244,0.019453432835820877,-0.011718507462686566,-0.01703223880597015,-0.015513422488213698,0.006476043360232997,0.013077803619772094,-0.003962284596895696,-0.06269115351996349,-0.2283677823988858,-0.2622345367143548,-0.260668112007762,-0.2824653758837408,-0.1103808223185947,-0.166469252676683,-0.1249525792820452,29.14333333333333,7.983333333333334,11.154333333333334,2.8409999999999997,,0.08760000000000001,1.564,359.8333333333333,62.50333333333333
ÐÂÊ®Û×¸Û´óÇÅ,2025-07-01,120.24733,31.954379,point_23,1,2025-07-01,02:48,10:48,0.0497,0.059,0.0946,0.068,0.066,0.0143,0.0096,0.0147,0.0,0.1542,0.0172,0.0108,0.0563364904148763,0.053925055575162,0.0824800788057616,0.0721443658974071,0.1263363077717907,0.2334062407905315,0.2724717292516366,0.2636584748938523,0.2805407705209695,0.2553109498531945,0.1870700196104831,0.1329499990904229,-0.012677014925373133,-0.017864179104477615,-0.010253432835820891,-0.02701731343283581,-0.02135313432835821,-0.033326268656716417,-0.038559402985074626,-0.031896119402985076,-0.035664970059880244,0.024353432835820893,-0.014018507462686566,-0.01253223880597015,-0.006636490414876302,0.005074944424837996,0.012119921194238409,-0.00414436589740709,-0.06033630777179069,-0.21910624079053148,-0.2628717292516366,-0.2489584748938523,-0.2805407705209695,-0.10111094985319452,-0.16987001961048312,-0.1221499990904229,29.14333333333333,7.983333333333334,11.154333333333334,2.8409999999999997,,0.08760000000000001,1.564,359.8333333333333,62.50333333333333
ÐÂÊ®Û×¸Û´óÇÅ,2025-07-06,120.24733,31.954379,point_23,1,2025-07-06,02:49,10:49,0.0894,0.0982,0.1272,0.0978,0.0998,0.0501,0.0469,0.0514,0.0476,0.2024,0.0214,0.0126,0.098796412818452,0.0900177377720661,0.1129644948281033,0.0984501957284169,0.1561735050015368,0.2580607169178235,0.2837699226345008,0.2829707755437619,0.3005471077746955,0.2781730361421685,0.2041854831362468,0.1375175270445934,0.02702298507462686,0.021335820895522384,0.022346567164179112,0.002782686567164183,0.012446865671641785,0.002473731343283582,-0.0012594029850746258,0.004803880597014927,0.01193502994011976,0.07255343283582089,-0.009818507462686567,-0.01073223880597015,-0.009396412818452007,0.00818226222793389,0.0142355051718967,-0.0006501957284169024,-0.05637350500153679,-0.2079607169178235,-0.2368699226345008,-0.23157077554376188,-0.25294710777469553,-0.07577303614216849,-0.1827854831362468,-0.12491752704459341,30.149999999999995,7.976666666666667,11.307,2.544333333333334,0.02816666666666667,0.07216666666666667,1.584666666666667,362.7,83.09000000000002
ÐÂÊ®Û×¸Û´óÇÅ,2025-07-06,120.24733,31.954379,point_23,1,2025-07-06,02:49,10:49,0.0949,0.098,0.1272,0.0974,0.1057,0.067,0.0437,0.0505,0.0379,0.1789,0.0277,0.0262,0.1042475479620014,0.0947159441592417,0.116264787359061,0.1015842457604608,0.1587506525306254,0.2597938814566333,0.2857453642492536,0.2842815272163659,0.3017660222009581,0.2803294597475746,0.2065634324529837,0.1400261598017848,0.032522985074626864,0.021135820895522392,0.022346567164179112,0.0023826865671641856,0.018346865671641788,0.019373731343283587,-0.00445940298507462,0.003903880597014929,0.0022350299401197593,0.04905343283582089,-0.0035185074626865667,0.002867761194029851,-0.009347547962001407,0.0032840558407583043,0.01093521264093901,-0.004184245760460795,-0.053050652530625395,-0.1927938814566333,-0.2420453642492536,-0.23378152721636591,-0.2638660222009581,-0.10142945974757461,-0.1788634324529837,-0.11382615980178479,30.149999999999995,7.976666666666667,11.307,2.544333333333334,0.02816666666666667,0.07216666666666667,1.584666666666667,362.7,83.09000000000002
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-15,120.24733,31.954379,point_23,1,2025-08-15,02:49,10:49,0.0408,0.058,0.0968,0.0819,0.0522,0.0127,0.0,0.0191,0.0,0.1798,0.023,0.0078,0.044989830269946,0.0338138598680823,0.0657883925826893,0.0462253172948369,0.116143932789417,0.289387121551606,0.348582387405238,0.3454991789405849,0.366230435861446,0.3377015236077731,0.193621728261554,0.1139483880644552,-0.02157701492537313,-0.01886417910447761,-0.008053432835820898,-0.013117313432835814,-0.03515313432835821,-0.034926268656716414,-0.04815940298507462,-0.027496119402985075,-0.035664970059880244,0.04995343283582088,-0.008218507462686566,-0.01553223880597015,-0.004189830269945995,0.0241861401319177,0.031011607417310696,0.0356746827051631,-0.06394393278941699,-0.276687121551606,-0.348582387405238,-0.3263991789405849,-0.366230435861446,-0.15790152360777313,-0.170621728261554,-0.1061483880644552,30.516666666666666,7.6000000000000005,5.999,2.571333333333333,0.052,0.10813333333333335,1.8,223.89999999999998,101.92
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-15,120.24733,31.954379,point_23,1,2025-08-15,02:49,10:49,0.0533,0.0606,0.0972,0.082,0.0584,0.0045,0.0219,0.0208,0.0206,0.1414,0.0236,0.0074,0.0486354382160645,0.0378302936478772,0.068293417936133,0.048700024012836,0.1172338479114289,0.28611281048415,0.343372642830896,0.340580592171088,0.3612934816065318,0.332777123771616,0.1935285909195095,0.1146875886382905,-0.009077014925373134,-0.01626417910447761,-0.0076534328358209,-0.013017313432835811,-0.028953134328358214,-0.04312626865671642,-0.026259402985074624,-0.025796119402985075,-0.015064970059880244,0.011553432835820887,-0.007618507462686566,-0.01593223880597015,0.0046645617839354975,0.022769706352122804,0.028906582063866995,0.033299975987164006,-0.058833847911428906,-0.28161281048415,-0.32147264283089605,-0.319780592171088,-0.3406934816065318,-0.191377123771616,-0.1699285909195095,-0.1072875886382905,30.516666666666666,7.6000000000000005,5.999,2.571333333333333,0.052,0.10813333333333335,1.8,223.89999999999998,101.92
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-25,120.24733,31.954379,point_23,1,2025-08-25,02:49,10:49,0.0593,0.0722,0.1052,0.0842,0.0788,0.0143,0.018,0.0203,0.0,0.1627,0.0159,0.0208,0.0499737659767221,0.0406316096240535,0.0708497927983323,0.0530160751383467,0.1218991326272588,0.2807712973844205,0.3356290904592644,0.3346412165775887,0.3643330278366987,0.3242323190942068,0.1933626371187506,0.1165380909067757,-0.003077014925373135,-0.0046641791044776115,0.0003465671641791068,-0.010817313432835818,-0.00855313432835822,-0.033326268656716417,-0.030159402985074624,-0.026296119402985076,-0.035664970059880244,0.0328534328358209,-0.015318507462686565,-0.002532238805970151,0.009326234023277896,0.0315683903759465,0.034350207201667704,0.0311839248616533,-0.0430991326272588,-0.26647129738442055,-0.3176290904592644,-0.31434121657758873,-0.3643330278366987,-0.1615323190942068,-0.1774626371187506,-0.0957380909067757,32.67333333333334,7.886666666666667,8.963000000000001,1.5040000000000002,0.05483333333333334,0.08966666666666667,1.7770000000000001,351.6000000000001,84.76333333333332
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-27,120.24733,31.954379,point_23,1,2025-08-27,02:49,10:49,0.0803,0.0845,0.1158,0.0916,0.0879,0.0575,0.0482,0.0409,0.0247,0.1533,0.0308,0.0175,0.0717021495126486,0.0604143283864465,0.0832423957533665,0.0661830869592109,0.1205938734523545,0.2636176981877584,0.3233903210079575,0.3152244599840646,0.3466830891421963,0.3160246888336681,0.1952431314193405,0.1202397416073321,0.017922985074626863,0.007635820895522394,0.010946567164179105,-0.003417313432835814,0.0005468656716417913,0.009873731343283586,4.059701492537676e-05,-0.005696119402985075,-0.010964970059880244,0.02345343283582088,-0.00041850746268656466,-0.005832238805970148,0.0085978504873514,0.024085671613553503,0.032557604246633495,0.025416913040789108,-0.0326938734523545,-0.20611769818775838,-0.2751903210079575,-0.27432445998406463,-0.3219830891421963,-0.16272468883366809,-0.1644431314193405,-0.1027397416073321,32.38666666666666,7.84,6.8,1.6039999999999999,0.0824,0.09533333333333333,1.6406666666666665,354.3333333333333,116.52
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-30,120.24733,31.954379,point_23,1,2025-08-30,02:48,10:48,0.0588,0.082,0.1104,0.1004,0.0711,0.0403,0.0232,0.028,0.0175,0.1575,0.0188,0.0218,0.0464033301606936,0.0437394578859849,0.0711297755326515,0.0549642126236496,0.1140012376998485,0.2679804501198072,0.3438808841665525,0.3357672494694779,0.3653707362869749,0.3269469455626858,0.1942917060777655,0.1229363421562346,-0.0035770149253731356,0.005135820895522392,0.005546567164179103,0.005382686567164188,-0.016253134328358218,-0.007326268656716414,-0.024959402985074625,-0.018596119402985074,-0.018164970059880242,0.02765343283582089,-0.012418507462686565,-0.00153223880597015,0.012396669839306401,0.038260542114015104,0.0392702244673485,0.0454357873763504,-0.04290123769984851,-0.2276804501198072,-0.3206808841665525,-0.30776724946947787,-0.3478707362869749,-0.16944694556268577,-0.17549170607776549,-0.1011363421562346,31.3,7.904999999999999,7.01,1.791,0.05205,0.1129,1.7725,342.65,112.36500000000001
ÐÂÊ®Û×¸Û´óÇÅ,2025-08-30,120.24733,31.954379,point_23,1,2025-08-30,02:48,10:48,0.0726,0.0892,0.1136,0.1024,0.0951,0.0423,0.0501,0.0412,0.0455,0.1415,0.0187,0.0203,0.0605028440657369,0.0569135799863928,0.0796701880641652,0.0631479205247896,0.1177348619080017,0.2626012664951814,0.3351717103324326,0.3252143589482378,0.3539735917017461,0.3182235143876908,0.1948595867609234,0.1247442876737747,0.010222985074626864,0.01233582089552239,0.008746567164179112,0.00738268656716419,0.007746865671641789,-0.005326268656716419,0.0019405970149253757,-0.005396119402985074,0.009835029940119755,0.011653432835820876,-0.012518507462686564,-0.0030322388059701513,0.012097155934263096,0.0322864200136072,0.0339298119358348,0.03925207947521041,-0.022634861908001694,-0.2203012664951814,-0.2850717103324326,-0.2840143589482378,-0.3084735917017461,-0.17672351438769082,-0.17615958676092341,-0.1044442876737747,31.3,7.904999999999999,7.01,1.791,0.05205,0.1129,1.7725,342.65,112.36500000000001
ÐÂÊ®Û×¸Û´óÇÅ,2025-09-16,120.24733,31.954379,point_23,1,2025-09-16,02:49,10:49,0.0582,0.059,0.0912,0.0634,0.0546,0.0225,0.0276,0.0171,0.0208,0.1301,0.0285,0.0233,0.0597339415666421,0.0491533481225256,0.0737302088387028,0.0588604543417636,0.1135566223608141,0.2441746127095701,0.2972205798153446,0.2873141172592836,0.3214996389116239,0.2937591599788158,0.1784642170678139,0.109642295485099,-0.004177014925373132,-0.017864179104477615,-0.013653432835820892,-0.03161731343283582,-0.03275313432835821,-0.025126268656716418,-0.020559402985074623,-0.029496119402985074,-0.014864970059880245,0.0002534328358208826,-0.0027185074626865646,-3.2238805970148665e-05,-0.0015339415666420983,0.009846651877474397,0.01746979116129721,0.004539545658236395,-0.058956622360814094,-0.22167461270957012,-0.2696205798153446,-0.27021411725928357,-0.30069963891162393,-0.1636591599788158,-0.1499642170678139,-0.086342295485099,31.55,8.456666666666665,14.370666666666665,1.9886666666666668,0.025000000000000005,0.0719,1.9706666666666666,342.1666666666667,49.50333333333333
ÐÂÊ®Û×¸Û´óÇÅ,2025-09-16,120.24733,31.954379,point_23,1,2025-09-16,02:49,10:49,0.0656,0.0616,0.0926,0.0644,0.0684,0.0235,0.0228,0.0193,0.0178,0.1225,0.0207,0.0164,0.0638259076670074,0.0530346410626771,0.0761561940382677,0.0609906142556203,0.1148186299585594,0.2437329248725681,0.2954959367370923,0.286222605538233,0.3195779925996806,0.2901178233455699,0.1787277424659729,0.1103100057121443,0.0032229850746268718,-0.01526417910447761,-0.012253432835820893,-0.030617313432835816,-0.018953134328358212,-0.024126268656716417,-0.025359402985074622,-0.027296119402985073,-0.017864970059880244,-0.007346567164179113,-0.010518507462686566,-0.0069322388059701485,0.0017740923329926106,0.008565358937322902,0.016443805961732297,0.0034093857443796977,-0.0464186299585594,-0.2202329248725681,-0.2726959367370923,-0.266922605538233,-0.30177799259968063,-0.1676178233455699,-0.1580277424659729,-0.0939100057121443,31.55,8.456666666666665,14.370666666666665,1.9886666666666668,0.025000000000000005,0.0719,1.9706666666666666,342.1666666666667,49.50333333333333
ÐÂÊ®Û×¸Û´óÇÅ,2025-10-09,120.24733,31.954379,point_23,1,2025-10-09,02:48,10:48,0.0487,0.0816,0.1076,0.0941,0.0656,0.0254,0.0162,0.0262,0.0106,0.1037,0.0116,0.004,0.0468243580959717,0.0463875522652278,0.0708919349522437,0.0628706781424873,0.115910942644352,0.2282514030598078,0.2746332575356363,0.2709356062766415,0.291800054441017,0.2717422691904587,0.1753409496439112,0.1181168596792054,-0.013677014925373134,0.004735820895522394,0.002746567164179106,-0.0009173134328358118,-0.02175313432835821,-0.022226268656716418,-0.031959402985074624,-0.020396119402985073,-0.025064970059880246,-0.02614656716417911,-0.019618507462686566,-0.01933223880597015,0.001875641904028301,0.03521244773477221,0.0367080650477563,0.031229321857512704,-0.050310942644352,-0.20285140305980778,-0.2584332575356363,-0.24473560627664148,-0.281200054441017,-0.16804226919045867,-0.1637409496439112,-0.1141168596792054,26.316666666666666,7.69,6.488333333333333,1.8616666666666664,0.043699999999999996,0.07213333333333333,1.6416666666666668,436.3333333333333,65.57333333333334
ÐÂÊ®Û×¸Û´óÇÅ,2025-10-09,120.24733,31.954379,point_23,1,2025-10-09,02:48,10:48,0.0464,0.08,0.1076,0.0936,0.0849,0.0205,0.0251,0.0221,0.0093,0.0958,0.0144,0.0172,0.0441539310103947,0.0442472987378708,0.0694679177596752,0.0619724991177101,0.1161837462207071,0.2304169141322817,0.2767288019414011,0.2730259163989483,0.2943845506507119,0.2702455483476622,0.1762410342983341,0.1192684431314193,-0.015977014925373137,0.00313582089552239,0.002746567164179106,-0.0014173134328358122,-0.0024531343283582113,-0.027126268656716416,-0.023059402985074622,-0.024496119402985073,-0.026364970059880245,-0.034046567164179115,-0.016818507462686566,-0.00613223880597015,0.0022460689896052974,0.035752701262129205,0.0381320822403248,0.031627500882289904,-0.03128374622070709,-0.20991691413228172,-0.2516288019414011,-0.2509259163989483,-0.2850845506507119,-0.17444554834766218,-0.1618410342983341,-0.1020684431314193,26.316666666666666,7.69,6.488333333333333,1.8616666666666664,0.043699999999999996,0.07213333333333333,1.6416666666666668,436.3333333333333,65.57333333333334
